word,definition,translation
Hardcastles,plural of Hardcastle,(Hardcastle 的复数) n. (Hardcastle)人名；(英)哈德卡斯尔
hardcoat,,硬盖; 硬罩
hardcopy,,n. 硬拷类；硬拷贝
hardcore,s intensely loyal\ns extremely explicit,a. 赤裸裸描写性行为的
hardcover,n a book with cardboard or cloth or leather covers\ns having a hard back or cover,"a. 硬书皮的\nn. 硬封面的书, 精装书"
hardcovers,plural of hardcover\nn a book with cardboard or cloth or leather covers\ns having a hard back or cover,"(hardcover 的复数) a. 硬书皮的\nn. 硬封面的书, 精装书"
harddened circuit,,[电] 硬化电路
harddisk,,n. 硬盘
harddisks,plural of harddisk,(harddisk 的复数) n. 硬盘
hardearned,, 得来不易
Hardecanute,,n. (Hardecanute)人名；(1019-42)哈迪克努特(丹麦国王、英格兰国王)
hardee,, [人名] 哈迪
hardees,,n. 哈迪斯（快餐店），美国连锁快餐
hardeesy,,哈迪西小格粗呢
hardeman,, [人名] [英格兰人、爱尔兰人姓氏] 哈德曼 Hardiman的变体
harden,v. become hard or harder\nv. make hard or harder,"vt. 使变硬, 使坚强, 使冷酷\nvi. 变硬, 变冷酷"
Harden and Young ester,,"[化] 哈杨二氏酯; 果糖-1,6-二磷酸"
harden depth,,[化] 淬硬深度
Harden furnace,,[化] 哈顿电炉
harden into,,"被烧锻成,变硬而成为"
harden off,,锻鍊;使耐寒
harden sb to sth,,"使(某人)无动于衷, 习以为常"
harden the neck,,变得顽固
Harden-Young equation,,[医] 哈-杨二氏反应方程式
Harden-Young ester,,[医] 哈-杨二氏酯(二磷酸果糖)
hardenability,,"n. 可硬化性, 可淬性\n[化] 淬透性; 可淬性; 可淬硬性"
hardenable,,a. 可硬化的
Hardenberg,,n. (Hardenberg)人名；(瑞典)哈登贝里；(德)哈登贝格
hardenbergh,, [人名] 哈登伯格
Hardenbergia,,[网络] 哈登伯格
Hardenbergia comnptoniana,,[网络] 哈登贝里亚
hardened,a. protected against attack (especially by nuclear weapons)\ns. converted to solid form (as concrete),a. 变硬的；坚定的
hardened and tempered steel,,[化] 调质钢
hardened and tempered steels,,[化] 调质钢
hardened criminal,,[法] 不知悔改的罪犯
hardened oil,,[化] 硬化油
hardened pelvis,,[医] 硬性骨盆
hardened steel,,[化] 淬火钢; 淬硬钢
hardener,"n. One who, or that which, hardens; specif., one who tempers\n   tools.","n. 硬化剂\n[计] 固化剂, 硬化剂"
hardeners,"plural of hardener\nn. One who, or that which, hardens; specif., one who tempers\n   tools.","(hardener 的复数) n. 硬化剂\n[计] 固化剂, 硬化剂"
Hardenfast,,哈登法斯特混凝土速凝剂
hardening,n. abnormal hardening or thickening of tissue\nn. the process of becoming hard or solid by cooling or drying or crystallization\nn. the act of making something harder (firmer or tighter or more compact),"n. 硬化, 淬火\n[计] 硬化, 固化, 淬火"
hardening accelerator,,[机] 硬化加速剂
hardening agent,,[化] 硬化剂; 固化剂; (橡胶)抗软化剂; 硬化合金; 硬化成分; 坚膜剂\n[医] 硬化剂
hardening alloy,,[机] 硬化合金
hardening and tempering,,[化] 调质处理
hardening by cooling,,[化] 冷却硬化
hardening by hammer(ing),,[化] 锤击硬化
hardening by high frequency curr-ent,,[电] 高频电流淬火
hardening crack,,[机] 淬裂
hardening machine,,[机] 淬火机
hardening of fat,,[化] 油脂的加氢作用
hardening of oils,,[机] 油类硬化
hardening of steel,,[化] 钢的硬化(淬火)
hardening of the arteries,,n. 动脉硬化
hardening points,,[医] 硬固点
hardening steel,,[医] 硬化钢
hardening temperature,,[化] 硬化温度; 淬火温度
hardenite,,硬化体; 硬体; 哈顿体
hardens,v become hard or harder\nv make hard or harder\nv harden by reheating and cooling in oil\nv make fit\nv cause to accept or become hardened to; habituate,v. （使）变硬( harden的第三人称单数 ); （使）坚固; （使）硬化; （使）变得坚强
harder,a not easy; requiring great physical or mental effort to accomplish or comprehend or endure\na dispassionate; \na resisting weight or pressure\ns very strong or vigorous\ns characterized by effort to the point of exhaustion; especially physical effort\na produced without vibration of the vocal cords\na (of light) transmitted directly from a pointed light source\na (of speech sounds); produced with the back of the tongue raised toward or touching the velum\ns given to excessive indulgence of bodily appetites especially for intoxicating liquors\ns being distilled rather than fermented; having a high alcoholic content\ns unfortunate or hard to bear\ns dried out\nr with effort or force or vigor\nr with firmness\nr earnestly or intently\nr causing great damage or hardship\nr slowly and with difficulty\nr indulging excessively\nr into a solid condition\nr very near or close in space or time\nr with pain or distress or bitterness\nr to the full extent possible; all the way,a. 更难的；更努力的；更坚固的（hard的比较级）
Harder's glands,,"[医] 哈德氏腺, 副泪腺"
harderian,"a. A term applied to a lachrymal gland on the inner side of\n   the orbit of many animals which have a third eyelid, or nictitating\n   membrane. See Nictitating membrane, under Nictitate."," [医]哈德（氏）的：指副泪腺的, 副泪腺窝的"
Harderian fossae,,"[医] 副泪腺窝, 泪阜窝"
Harderian glands,,[医] 哈德氏腺(副泪腺)
hardest,a not easy; requiring great physical or mental effort to accomplish or comprehend or endure\na dispassionate; \na resisting weight or pressure\ns very strong or vigorous\ns characterized by effort to the point of exhaustion; especially physical effort\na produced without vibration of the vocal cords\na (of light) transmitted directly from a pointed light source\na (of speech sounds); produced with the back of the tongue raised toward or touching the velum\ns given to excessive indulgence of bodily appetites especially for intoxicating liquors\ns being distilled rather than fermented; having a high alcoholic content\ns unfortunate or hard to bear\ns dried out\nr with effort or force or vigor\nr with firmness\nr earnestly or intently\nr causing great damage or hardship\nr slowly and with difficulty\nr indulging excessively\nr into a solid condition\nr very near or close in space or time\nr with pain or distress or bitterness\nr to the full extent possible; all the way,a. 极难
hardesty,, [人名] [英格兰人姓氏] 哈迪斯蒂 Hardisty的变体
hardfacing,,耐磨堆焊
hardfern,"n. A species of fern (Lomaria borealis), growing in Europe\n   and Northwestern America.",n. 硬羊齿植物
hardfisted,s unwilling to part with money,"a. 吝惜的, 强硬的"
hardgoods,,[复]n.耐用(消费)品
Hardgrass,,硬茅属
hardgrove,, [人名] 哈德格罗夫
hardhack,"n. A very astringent shrub (Spiraea tomentosa), common in\n   pastures. The Potentilla fruticosa in also called by this name.",n. 绒毛绣线菊
hardhanded,,"a. 手粗硬的, 手段强硬的, 强制的"
hardhat,,n. 建筑工人；主张使用暴力的保守份子
hardhats,plural of hardhat,(hardhat 的复数) n. 建筑工人；主张使用暴力的保守份子
hardhattism,,"n. <美>强硬保守主义,高压手段"
hardhead,n. Clash or collision of heads in contest.\nn. The menhaden. See Menhaden.\nn. Block's gurnard (Trigla gurnardus) of Europe.\nn. A California salmon; the steelhead.\nn. The gray whale.\nn. A coarse American commercial sponge (Spongia dura).,n. 精明而讲实际的人
hardheaded,s. unreasonably rigid in the face of argument or entreaty or attack\ns. guided by practical experience and observation rather than theory,"a. 不易激动的, 冷静的, 脚踏实地的, 无懈可击的"
hardheadedly,,adv. 冷静地
hardheadedness,,n. hardheaded的变形
hardheads,,n. 精明而讲究实际的人；傻瓜；头上多刺和多骨头的鱼\n[网络] 顽固者
hardhearted,a. lacking in feeling or pity or warmth\ns. devoid of feeling for others,"a. 无情的, 心肠硬的, 冷酷的"
hardheartedly,,硬心肠地(hardhearted的变形)
hardheartedness,,[网络] 心甘情愿
Hardicanute,,即Hardecanute
Hardie,,"a. 难的, 艰苦的, 勇敢的\nadv. 努力地, 辛苦地, 坚硬地"
hardier,s. having rugged physical strength; inured to fatigue or hardships\ns. able to survive under unfavorable weather conditions\ns. invulnerable to fear or intimidation,"a. 能吃苦耐劳的, 坚强的( hardy的比较级 ); （植物等）耐寒的"
hardiest,s. having rugged physical strength; inured to fatigue or hardships\ns. able to survive under unfavorable weather conditions\ns. invulnerable to fear or intimidation,"a. 能吃苦耐劳的, 坚强的( hardy的最高级 ); （植物等）耐寒的"
hardihood,n the trait of being willing to undertake things that involve risk or danger,"n. 胆大无敌, 刚毅, 厚颜, 强壮"
hardily,adv. Same as Hardly.\nadv. Boldly; stoutly; resolutely.,"adv. 耐劳地, 蛮勇地, 大胆地"
hardiman,, [人名] [英格兰人姓氏] 哈迪曼绰号，来源于中世纪英语，含义是“勇敢的+人”(hardy+man); [人名] [爱尔兰姓氏] 哈迪曼盖尔语姓氏的英语形式，来源于人名，含义是“银”(silver)
hardiment,n. Hardihood; boldness; courage; energetic action.,n. [废语]勇敢行为
hardin,,哈丁
hardiness,n the property of being strong and healthy in constitution\nn the trait of being willing to undertake things that involve risk or danger,"n. 强壮, 胆子, 勇气, 耐寒(性), 耐劳(性)"
harding,n. 29th President of the United States; two of his appointees were involved in the Teapot Dome scandal (1865-1823),n. 哈丁（姓氏）；哈丁（美国前总统）
Harding grass,,[网络] 硬草
Harding-Ruttan's tests,,[医] 哈-腊二氏试验(检乙酰乙酸)
Hardinge mill,,[化] 哈丁磨机
hardinggrass,n perennial grass of Australia and South Africa; introduced in North America as forage grass,n. [常作H-][植]球茎草芦
hardish,a. Somewhat hard., 较硬的
hardison,,哈迪森（人名）
hardisty,," [人名] [英格兰人姓氏] 哈迪斯蒂住所名称，来源于古英语人名，含义是“勇敢的，坚强的+狼”(hardy,brave,strong+wolf)+古英语，含义是“路”(path); [地名] [加拿大] 哈迪斯蒂"
Hardisty's test,,[医] 哈迪斯提氏试验(检血)
hardite,,哈迪特镍铁合金
hardle,,下型鎚
hardline,s firm and uncompromising,n. 强硬路线\n[电] 硬线
hardliner,n. a conservative who is uncompromising,n. 强硬路线者
hardliners,n. a conservative who is uncompromising,n. 强硬路线者( hardliner的复数形式 )
hardluck,,"n. 厄运, 坏运气"
hardly,r. almost not,"adv. 刚刚, 几乎不, 勉强是"
hardly a,,[网络] 几乎没有
hardly any,,几乎没有
hardly anybody,,简直没有什么人
hardly anything,,简直没有什么东西
hardly anywhere,,简直没有什么地方
hardly at all,,"几乎没有, 几乎从不, 几乎不, 很少"
hardly ever,,几乎从不
Hardman,,n. (Hardman)人名；(英)哈德曼
hardmetal,,硬性金属
hardmeter,,硬度计
hardmouthed,,"a. 难驾驭的, 顽固的, 倔强的"
Hardnair,,哈德奈尔铬钼钡钢
hardness,n. the property of being rigid and resistant to pressure; not easily scratched; measured on Mohs scale\nn. a quality of water that contains dissolved mineral salts that prevent soap from lathering\nn. the quality of being difficult to do,"n. 坚硬, 困难, 严厉, 勇气\n[化] 硬度"
hardness ageing,,[化] 硬度时效; 冷作时效; 机械时效
hardness degree,,[化] 硬度标度
hardness ions,,[化] (水的)硬度离子(指水中的钙、镁等离子)
hardness limit,,[化] 硬度极限
hardness number,,[医] 硬度数
hardness of pulp,,[化] 纸浆硬度
hardness of water,,[化] 水的硬度\n[医] 水的硬度
hardness penetration,,[机] 硬化深度
hardness scale,,[化] 硬度标度\n[医] 硬度标
hardness test,,[机] 硬度试验
hardness test(ing),,[化] 硬度试验
hardness tester,,[化] 硬度试验机; 硬度试验仪
hardness testing machine,,[化] 硬度试验机
hardnesses,plural of hardness\nn. the property of being rigid and resistant to pressure; not easily scratched; measured on Mohs scale\nn. a quality of water that contains dissolved mineral salts that prevent soap from lathering\nn. the quality of being difficult to do,"(hardness 的复数) n. 坚硬, 困难, 严厉, 勇气\n[化] 硬度"
hardnessl,,硬度
Hardnester,,锉式硬度试验器
hardnose,,"n. [美国俚语]固执的人, 顽固的人[亦作 hard-nose]"
hardometer,,硬度计
hardon,, [人名] 哈登
hardoon,, [人名] 哈敦
hardpan,n crust or layer of hard subsoil encrusted with calcium-carbonate occurring in arid or semiarid regions,"n. 硬质地层, 未开垦的硬地, 粘土层"
hardpaste,,硬瓷
hardpoint,,硬点
hardpressed,, 迫在眉睫
hardresume,,硬恢复
hardrock,, 硬岩
hards,n. pl. The refuse or coarse part of fiax; tow.,n. 亚麻屑；硬质煤；毛屑
hardscape,,硬景观\n人造景观
hardscrabble,s barely satisfying a lower standard,"[美]贫脊的, 非常穷困的"
hardseed,,硬皮种子
hardship,n. something that causes or entails suffering,"n. 艰难, 辛苦, 苦难\n[法] 受苦, 吃苦, 苦难"
hardship allowance,,[经] 辛劳津贴
hardships,n. a state of misfortune or affliction\nn. something hard to endure\nn. something that causes or entails suffering,n. 艰难( hardship的复数形式 ); 困苦; 艰难情况; 艰辛
hardsite,,防原子发射基地
hardstaff,, [人名] 哈德斯塔夫
hardstaffs,plural of hardstaff,(hardstaff 的复数)  [人名] 哈德斯塔夫
hardstand,,"n. 硬地面, 停机坪"
hardstanding,,硬面层
hardstem bulrush,,[网络] 坚硬的芦苇
hardstemmed bulrush,,[网络] 强壮的芦苇
hardstuff,,"n. 麻醉药, 毒品"
hardt,, [人名] 哈尔特; [地名] [德国] 哈尔特
hardtack,n. very hard unsalted biscuit or bread; a former ship's staple\nn. a mountain mahogany,"n. 硬饼干, 压缩饼干"
hardtail,n. See Jurel., 骡子
hardtop,n. a car that resembles a convertible but has a fixed rigid top,n. 有金属顶盖的汽车；室内电影院
hardup disk partition,,硬盘分区
hardware,"n. major items of military weaponry (as tanks or missile)\nn. instrumentalities (tools or implements) made of metal\nn. (computer science) the mechanical, magnetic, electronic, and electrical components making up a computer system","n. 硬件, 五金器具, 零件\n[计] 硬件"
Hardware Abstraction Layer,,[计] 硬件描象层
hardware address,,[计] 硬件地址
hardware algorithm,,[计] 硬件算法
hardware architecture,,[计] 硬件体系结构
hardware assembler,,[计] 硬件汇编程序
hardware assmbler,,[电] 硬件汇编器
hardware availability ratio,,[计] 硬件使用效率
hardware check,,[计] 硬件校验
hardware cloth,, 金属布; 钢丝网
hardware compatibility,,[计] 硬件兼容性
hardware compiler,,[计] 硬件编译程序
hardware configuration,,"[计] 硬件配置, 硬件结构"
hardware construction,,[计] 硬件结构
hardware control,,[电] 硬件控制
hardware control flag,,[计] 硬件控制标记
hardware core,,[计] 核心硬件
hardware cost,,[计] 硬件代价
hardware dealer,, = ironmonger (1)
hardware debug,,[计] 硬件调试
hardware description language,,[计] 硬件描述语言
hardware design,,[计] 硬件设计
hardware diagnoise,,[电] 硬件诊断
hardware diagnostic program,,[计] 硬件诊断程序
hardware emulator,,[计] 硬件仿真程序
hardware enhancement,,"[计] 硬件充实, 硬件增强"
hardware error,, 硬件错误
hardware error recovery management system,,[计] 硬件错误恢复管理系统
hardware evaluation,,[计] 硬件评价
hardware facility,,[计] 硬设备
hardware firmware software trade-off,,[计] 硬件固件软件权衡
hardware instruction,,[计] 硬件指令
hardware instruction retry,,[计] 硬件指令重试
hardware interface,,[计] 硬件接口
hardware interrput facility,,[电] 硬件中断设备
hardware interrupt,,硬件中断\n[计] 硬件中断
hardware interrupt facility,,[计] 硬件中断设备
hardware language,,[计] 硬件语言
hardware layer,,[计] 硬件层
hardware level,,[计] 硬件级
hardware lock,,[计] 硬件封锁
hardware lockout,,[计] 硬件封锁
hardware logic,,[计] 硬件逻辑
hardware logic simulation,,[计] 硬件逻辑模拟
hardware logic translation system,,[计] 硬件逻辑翻译系统
hardware maintenance,,"[计] 硬件维护, 硬件维修"
hardware malfunction,,[计] 硬件故障
hardware management,,[计] 硬件管理
