word,definition,translation
death penalty case,,[法] 死刑案件
death phase,,[化] 死亡期
death rate,,n. 死亡率
death rattle,,n. 临死前发出的喉音
death ray,," 死光, 杀伤性射线"
death registration area,,[医] 死亡登记区
death roll,,[法] 死亡人册
death row,,n. 死囚室
death seat,, 死亡座（指汽车驾驶员旁边座位）
death sentence,,n. 死刑
death sentence with reprieve,,"[法] 死刑缓刑判决, 判处死刑缓期执行"
death slide,,[网络] 死亡滑行
death spiral,,死亡漩涡；固定轴环绕
death squad,,n. 暗杀小组
death statistics,,[医] 死亡统计
death struggle,,垂死挣扎
death tax,,[法] 遗产税
death throes,,n. （彻底失败或终结前的）垂死挣扎; （人或动物）临死前痛苦的挣扎
death toll,,n. 死亡人数
death trance,,"[医] 死状迷睡, 死状恍惚"
death trap,,使人遭难的场所
death under shield,,阵亡
Death Valley,,"死谷（美国西南部一地区, 是世界最低和最干旱的地区之一）"
death warrant,,"死刑执行令, 致命打击\n[法] 死刑执行令"
death wish,,n. 求死愿望
death's head,,na. (象征死的)骷髅；骷髅像\n[网络] 刻骷髅的指环；骷髅头；亡首号
death's-head,n. A naked human skull as the emblem of death; the head\n   of the conventional personification of death.,"n. 骷髅头, 刻骷髅图案的指环"
death's-head moth,, [昆虫]骷髅天蛾 (Acherontia atropos)
death-bed,,"[法] 临终的, 临终时做的"
death-bed declaration,,[法] 临终供述
death-bed will,,"[法] 临终的遗嘱, 临死愿望"
death-beds,plural of death-bed,"(death-bed 的复数) [法] 临终的, 临终时做的"
death-blow,,"[法] 致命的一击, 致命的事物"
death-camp,,（第二次世界大战期间纳粹的）死亡集中营（等于extermination camp）
death-camps,plural of death-camp,(death-camp 的复数) （第二次世界大战期间纳粹的）死亡集中营（等于extermination camp）
death-mask,,死人面部模型
death-masks,plural of death-mask,(death-mask 的复数) 死人面部模型
death-penalty,,[法] 死刑
death-rate,,[医] 死亡率
death-rates,plural of death-rate,(death-rate 的复数) [医] 死亡率
death-roll,,n. 死亡名簿
death-throe,,[医] 濒死挣扎
death-throes,plural of death-throe,(death-throe 的复数) [医] 濒死挣扎
death-trance,,[医] 死状迷睡
death-trap,,危险建筑；危险场所
death-traps,plural of death-trap,(death-trap 的复数) 危险建筑；危险场所
death-watch,,"[法] 守尸, 死囚看守人"
death-watch beetle,," 红毛窃蠹（专蛀旧木, 发出类似表的滴答声的小甲虫）"
deathbed,n. the last few hours before death\nn. the bed on which a person dies,"n. 临死所卧之床, 临终之时"
deathbed will,,临终遗嘱
deathbeds,n. the last few hours before death\nn. the bed on which a person dies,"n. 临死所卧的床, 临终之时( deathbed的复数形式 )"
deathblow,n. the blow that kills (usually mercifully),n. 致命打击
deathblows,plural of deathblow\nn. the blow that kills (usually mercifully),(deathblow 的复数) n. 致命打击
deathcup,,鬼笔鹅膏（一种有毒蘑菇）；剧毒毒伞子实体
deathday,,n. 忌辰
deatherage,, [人名] 迪塞里奇
deathful,a. Full of death or slaughter; murderous; destructive;\n   bloody.\na. Liable to undergo death; mortal.,"a. 致命的, 像死一样的, 谋杀的"
deathfulness,n. Appearance of death.,n. deathful的变形
deathless,s. never dying,"a. 不死的, 永恒的"
deathlessly,,adv. deathless的变形
deathlessness,,n. deathless的变形
deathlike,s. having the physical appearance of death,a. 死一样的
deathliness,n. The quality of being deathly; deadliness.,n. 死；像死一样
deathly,r. to a degree resembling death,a. 死一般的\nadv. 像死一样地
deathnium,,"(空穴和电子的)复合中心, 掺杂(有害物质)"
deathrate,,死亡率
deathroll,,n. <主英>(事故、战斗等中的)死亡名册
deaths,n the event of dying or departure from life\nn the permanent end of all life functions in an organism or part of an organism\nn the absence of life or state of being dead\nn the time when something ends\nn the time at which life ends; continuing until dead\nn the personification of death\nn a final state\nn the act of killing,n. 死亡数
deathsman,n. An executioner; a headsman or hangman.,"n. <古>刽子手,死刑执行人"
deathtrap,n. any structure that is very unsafe; where people are likely to be killed,"n. 危险地方, 危险建筑物"
deathtraps,-s form of deathtrap\nn. any structure that is very unsafe; where people are likely to be killed,"(deathtrap 的第三人称 -s形式) n. 危险地方, 危险建筑物"
deathward,adv. Toward death.,"adv. 趋向死亡,走向死亡"
deathwatch,n minute wingless psocopterous insects injurious to books and papers\nn bores through wood making a ticking sound popularly thought to presage death,n. 临终看护
deathwatch beetle,,n. 蛀虫
deathy,,"a. 如死的, 要命的"
deaton,, [人名] 迪顿
deatructive,,[计] 破坏性的
deatructive storage,,"[计] 破坏性存储器, 破坏读出存储器"
deats,, [人名] 迪茨
deattenuation,,阻尼减小
Deaur. pil.,,[医] 包金衣(丸剂)
deaurate,a. Gilded.\nv. t. To gild.,镀金色
deauration,n. Act of gilding.,"[医] 镀金色, 镀光"
Deauville,,"n. 多维尔（地名, 法国北部海滨城市, 或汽车品牌名）"
deave,v. t. To stun or stupefy with noise; to deafen.,"v. 使听不见, 使听不清"
deaver,, [人名] 迪弗; [地名] [美国] 迪弗
Deaver's incision,,[医] 迪维尔氏切开(阑尾手术的一种切开法)
deavers,, [人名] 迪弗斯
deb,n a young woman making her debut into society,"n. 初上舞台的人, 初进社交界的女孩\n[计] 数据扩充块"
Deb. spis.,,[医] 按适当稠度
deba,,"[医] 迪巴, 二乙基巴比土酸"
debacle,n. a sudden and violent collapse\nn. flooding caused by a tumultuous breakup of ice in a river during the spring or summer,"n. 崩溃, 大失败"
debacles,n. a sudden and violent collapse\nn. flooding caused by a tumultuous breakup of ice in a river during the spring or summer\nn. a sound defeat,"n. <法> 突然的大失败, 惨败( debacle的复数形式 ); 败军在慌乱中的溃逃"
debag,,"v. 脱去...的裤子(作为惩罚,恶作剧等)"
debagged,past tense of debag,"(debag 的过去时) v.脱去...的裤子(作为惩罚,恶作剧等)"
debagger,,"拉水胎机, 扒囊机"
debakey,, [人名] 德贝基
deballast,,排放压舱水
debanker,,"破埂器, 平埂器, 揭土器"
debar,v. prevent the occurrence of; prevent from happening,"vt. 排除, 防止, 禁止\n[法] 阻止, 阻挡, 排除"
debar sb from sth,,"阻止, 防止, 禁止"
debarb,v. t. To deprive of the beard.,回避
debark,v go ashore,"vt. 使登陆, 使下船, 卸(货)\nvi. 登陆"
debarkation,n. the act of passengers and crew getting off of a ship or aircraft,"n. 登陆, 下船, 下车"
debarked,imp. & p. p. of Debark,a. 剥了皮的\nv. 使登陆；剥去皮；卸载（debark的过去式及过去分词）
debarker,,剥皮机
debarking,p. pr. & vb. n. of Debark," 剥皮, 登岸, 起货"
debarks,v go ashore,"vt. 使登陆, 使下船, 卸(货)\nvi. 登陆"
debarment,n. Hindrance from approach; exclusion.,"n. 排除, 阻止"
debarrass,v. t. To disembarrass; to relieve.,"vt. 使摆脱, 使解除困惑/累赘"
debarred,imp. & p. p. of Debar,v. 排除( debar的过去式和过去分词 ); 禁止; 防止; 阻止某人做某事（或加入机构、去某处等）
debarring,p. pr. & vb. n. of Debar,v. 排除( debar的现在分词 ); 禁止; 防止; 阻止某人做某事（或加入机构、去某处等）
debars,"v bar temporarily; from school, office, etc.\nv prevent the occurrence of; prevent from happening\nv prevent from entering; keep out",v. 排除( debar的第三人称单数 ); 禁止; 防止; 阻止某人做某事（或加入机构、去某处等）
debartolo,, [人名] 德巴尔托洛
Debaryomyces neoformans,,[医] 新型隐球菌
debase,v. lower in value by increasing the base-metal content,"vt. 贬低, 降低"
debased,s. lowered in value,"a. 下贱的, 品质恶劣的\nv. 降低质量（地位、价格等）( debase的过去式和过去分词 ); 降低（硬币的）价值, 贬值"
debasement,n being mixed with extraneous material; the product of adulterating\nn changing to a lower state (a less respected state),"[经] 降低(品质), 贬质"
debasements,plural of debasement\nn being mixed with extraneous material; the product of adulterating\nn changing to a lower state (a less respected state),"(debasement 的复数) [经] 降低(品质), 贬质"
debaser,"n. One who, or that which, debases.",n. debase的变形
debases,"v corrupt morally or by intemperance or sensuality\nv lower in value by increasing the base-metal content\nv corrupt, debase, or make impure by adding a foreign or inferior substance; often by replacing valuable ingredients with inferior ones","v. 降低质量（地位、价格等）( debase的第三人称单数 ); 降低（硬币的）价值, 贬值"
debasing,p. pr. & vb. n. of Debase,"v. 降低质量（地位、价格等）( debase的现在分词 ); 降低（硬币的）价值, 贬值"
debasingly,adv. In a manner to debase.,adv. debase的变形
debatable,s. open to doubt or debate\ns. capable of being disproved,"a. 可争论的, 成问题的, 未决定的"
debatable time,,[计] 有争议时间
debatably,, 成问题的; 有争议的; 有疑问的
debatching,,退卷
debate,n. the formal presentation of a stated proposition and the opposition to it (usually followed by a vote)\nv. argue with one another\nv. discuss the pros and cons of an issue,"n. 辩论, 讨论\nv. 争论, 辩论"
debate about sth,,争论(某事)
debate in court,,[法] 法庭辩论
debate with oneself,,心中盘算
debateable,,a. 可争论的;成问题的
debated,imp. & p. p. of Debate,v. 辩论( debate的过去式和过去分词 ); 仔细考虑; 思考; 盘算
debatement,n. Controversy; deliberation; debate.,n. debate的变形
debater,n. someone who engages in debate,"n. 辩论家, 讨论者"
debaters,n. someone who engages in debate,"n. 讨论家, 讨论者( debater的复数形式 )"
debates,n a discussion in which reasons are advanced for and against some proposition or proposal\nn the formal presentation of a stated proposition and the opposition to it (usually followed by a vote)\nv argue with one another\nv think about carefully; weigh\nv discuss the pros and cons of an issue\nv have an argument about something,n. 讨论( debate的名词复数 ); 辩论; （各自发表不同意见的）争论; 辩论\nv. 辩论( debate的第三人称单数 ); 仔细考虑; 思考; 盘算
debating,v argue with one another\nv think about carefully; weigh\nv discuss the pros and cons of an issue\nv have an argument about something,v. 辩论（debate的ing形式）
debatingly,adv. In the manner of a debate.,adv. debating的变形
debauch,n a wild gathering involving excessive drinking and promiscuity\nv corrupt morally or by intemperance or sensuality,vt. 使堕落\nvi. 放荡\nn. 放荡
debauched,s. unrestrained by convention or morality,"a. 堕落的, 酗酒的, 淫逸的, 放荡的"
debauchedly,adv. In a profligate manner.,adv. debauched的变形
debauchedness,n. The state of being debauched; intemperance.,n. debauched的变形
debauchee,n a dissolute person; usually a man who is morally unrestrained,n. 浪荡子
debauchees,plural of debauchee\nn a dissolute person; usually a man who is morally unrestrained,(debauchee 的复数) n. 浪荡子
debaucher,"n. One who debauches or corrupts others; especially, a\n   seducer to lewdness.",n. debauch的变形
debaucheries,pl.  of Debauchery,n. 放荡；纵情酒色；堕落
debauchery,n a wild gathering involving excessive drinking and promiscuity,"n. 放荡, 堕落"
debauchery of youth,,"[法] 青年的纵欲行为, 放荡青年"
debauches,n a wild gathering involving excessive drinking and promiscuity\nv corrupt morally or by intemperance or sensuality,v. 放荡的( debauched的现在分词 ); 堕落的; 行为不检点的; 显得纵情声色的
debauching,p. pr. & vb. n. of Debauch,v. 放荡的( debauched的过去分词 ); 堕落的; 行为不检点的; 显得纵情声色的
debauchment,n. The act of corrupting; the act of seducing from virtue\n   or duty.,n. debauch的变形
debbi,,(非洲东部做量具用的)四加仑汽油桶
debbie,,"n. 黛比（女子名, 等于Debby）"
debby,,n. 初次登台的演员；初入社交界的少女
debe,,"n. （东非用语）听头, 罐头"
debeader,,"胎缘割切机(橡胶), 胎缘切除机"
debeak,,vt.切去(鸡等)的嘴尖 \nvi.去喙
debeaked,past participle of debeak,(debeak 的过去分词) vt.切去(鸡等)的嘴尖 \nvi.去喙
debeaking,-ing form of debeak,(debeak 的现在分词) vt.切去(鸡等)的嘴尖 \nvi.去喙
debel,v. t. To conquer., [人名] 德贝尔
deben,,abbr. debenture 债券
debenham,, [人名] 德贝纳姆
debenture,n. a certificate or voucher acknowledging a debt,"n. 公司债券, 退税凭单\n[经] 债券, 信用债券, 退税凭单"
debenture audit,,[经] 发行债券审查
debenture bond,, 信用债券，无担保债券
debenture bonds,,"[经] 无抵押公司债券, 无担保债券, 信用债券"
