word,definition,translation
impedances,plural of impedance\nn a material's opposition to the flow of electric current; measured in ohms,"(impedance 的复数) n. 阻抗\n[计] 阻抗, 电抗"
impede,v. be a hindrance or obstacle to,"vt. 妨碍, 阻碍, 阻止"
impeded,imp. & p. p. of Impede,"v. 阻碍, 妨碍, 阻止( impede的过去式和过去分词 )"
impeded diffusion,,[医] 障阻扩散
impeded eruption,,[医] 阻滞长出
impeder,,n. impede的变形
impedes,v be a hindrance or obstacle to\nv block passage through,"v. 阻碍, 妨碍, 阻止( impede的第三人称单数 )"
impedible,a. Capable of being impeded or hindered.,a. impede的变形
impedicellate,,无花梗的
impedient,,"n. 阻碍物\na. 阻碍的, 障碍的"
impediment,n something immaterial that interferes with or delays action or progress\nn any structure that makes progress difficult,"n. 妨碍, 障碍, 阻止, 口吃\n[经] 对履行义务的阻碍"
impediment to practice of law,,[法] 实施法律的障碍
impedimenta,n. the baggage and equipment carried by an army,"pl. 行李, 辎重, 包袱"
impedimental,a. Of the nature of an impediment; hindering;\n   obstructing; impeditive.,"a. 妨碍的, 阻碍的"
impediments,n. something immaterial that interferes with or delays action or progress\nn. any structure that makes progress difficult,"n. 妨碍、阻碍某事物进展或活动的人或物( impediment的复数形式 ); 身体上的某类残疾, 缺陷"
impediments to marriage,,"[法] 法定婚姻的障碍, 婚姻障碍"
impedimeter,,阻抗计
impedimetric titration,,[化] 阻抗滴定
impedimetry,,阻抗滴定法
impedin,,[医] 阻抗素
impeding,p. pr. & vb. n. of Impede,"v. 阻碍, 妨碍, 阻止( impede的现在分词 )"
impediography,,超声阻抗描记术
impeditive,a. Causing hindrance; impeding.,"a. 阻碍的, 妨碍的"
impedometer,,阻抗计; 波导阻抗测量仪
impedor,,"产生阻抗的电路元件, 阻抗器, 二端阻抗元件"
impel,v. urge or force (a person) to an action; constrain or motivate,"vt. 推动, 激励, 驱使, 迫使"
impel sb to do sth,,推动某人做某事
impel sb to greater efforts,,促使某人作出更大努力
impelled,v urge or force (a person) to an action; constrain or motivate\nv cause to move forward with force\ns urged or forced to action through moral pressure,v. 冲动；抛；推进（强迫）
impellent,s. forcing forward or onward; impelling,"a. 强迫的, 推进的\nn. 推进力"
impeller,n. the blade of a rotor (as in the compressor of a jet engine),"n. 推进者, 叶轮\n[化] 叶轮"
impeller agitator,,[化] 叶轮搅拌器
impeller blade,,[化] 叶轮片
impeller boss,,[化] 叶轮轮毂
impeller breaker,,[化] 叶轮式粉碎机; 叶轮式破碎机
impeller channel,,[化] 叶轮道; 叶轮流道
impeller hub,,[化] 叶轮轮毂
impeller labyrinth,,[化] 叶轮迷宫密封
impeller output,,[化] 叶轮排出量
impeller plate,,[化] 叶轮板
impeller pump,,[化] 叶轮泵
impeller ramming,,[机] 动叶轮摔砂
impeller shaft,,[化] 叶轮轴
impeller type chopper,,[化] 叶轮式切碎机
impeller type pulverizer,,[化] 叶轮式粉磨机
impeller vane,,[化] 叶轮叶片
impeller-breaker sand,,[机] 硅岩轮辗硅砂
impellers,n. the blade of a rotor (as in the compressor of a jet engine),"n. 推进者, 叶轮( impeller的复数形式 )"
impelling,s. markedly effective as if by emotional pressure,"a. 强有力的, 迫使性的"
impelling action,,[化] 推进作用
impellor,, 叶轮
impels,v urge or force (a person) to an action; constrain or motivate\nv cause to move forward with force,v. 推动、推进或敦促某人做某事( impel的第三人称单数 )
impend,v. be imminent or about to happen,"vi. 迫近, 威胁, 悬挂"
impend over,,"逼近, 悬挂"
impended,imp. & p. p. of Impend,"v. 进行威胁, 即将发生( impend的过去式和过去分词 )"
impendence,n the state of being imminent and liable to happen soon,"n. 迫切, 危急"
impendency,n the state of being imminent and liable to happen soon,"n. 迫切, 危急"
impendent,s close in time; about to occur,"a. 迫近的, 逼迫的, 悬挂的"
impending,v be imminent or about to happen\ns close in time; about to occur,"a. 即将发生的, 迫切的, 悬空的\n[法] 就要来的, 逼在眼前的, 紧急的"
impending apprehension,,[法] 听候拘押
impending danger,,[法] 迫在眉睫危险
impending marriage,,[法] 即将举行的婚礼
impending prosecution,,[法] 立即进行的控诉
impends,v be imminent or about to happen,"v. 进行威胁, 即将发生( impend的第三人称单数 )"
impenetrability,n. the quality of being impenetrable (by people or light or missiles etc.)\nn. incomprehensibility by virtue of being too dense to understand,"n. 不能贯穿, 不可入性, 不可测知"
impenetrable,a. not admitting of penetration or passage into or through\ns. impossible to understand,"a. 不能通过的, 不可理喻的, 费解的, 顽固的"
impenetrableness,n. The quality of being impenetrable;\n   impenetrability.,"n. 不能通过, 不能穿过"
impenetrably,adv. In an impenetrable manner or state; imperviously.,adv. 不能通过地; 不能穿过地; 无法通过地; 冥顽不化地
impenetrate,,"vt. 进入, 贯穿"
impenetration,,贯穿、刺透[渗透]的行为或被贯穿、刺透[渗透]的状态
impenitence,n. the trait of refusing to repent,"n. 不知悔改, 顽固"
impenitency,n the trait of refusing to repent,"n. 不悔悟, 顽固"
impenitent,a. not penitent or remorseful\ns. impervious to moral persuasion,"a. 不知悔改的, 顽固的\nn. 不知悔改的人, 顽固的人"
impenitently,adv. Without repentance.,adv. 不知悔改地
impennate,"a. Characterized by short wings covered with feathers\n   resembling scales, as the penguins.\nn. One of the Impennes.","a. 无羽毛的, 无翅膀的"
impennes,"n. pl. An order of birds, including only the penguins, in\n   which the wings are without quills, and not suited for flight.",n. 楔翼总目；楔翼超目；企鹅总目
imper,," imperative 命令, 紧急的"
imperaline,,[化] 西贝母碱
imperan,,灭吐灵
Imperata Cyrillo,,[医] 白矛属
imperatival,a. Of or pertaining to the imperative mood.,"a. 命令的, 祈使的"
imperative,n. some duty that is essential and urgent\na. requiring attention or action\na. relating to verbs in the imperative mood,"n. 命令, 必要的事, 规则, 祈使语气\na. 命令式的, 急需的, 势在必行的, 强制的"
imperative conception,,[医] 优势概念
imperative form,,[网络] 命令形式；祈使形式；动词命令式
imperative idea,,[医] 强迫观念
imperative language,,"[计] 命令式语言, 强制语言"
imperative law,,[法] 强行法
imperative macroinstruction,,"[计] 命令性宏指令, 强制宏指令"
imperative mood,, 祈使式[语气]; 命令式
imperative operation,,"[计] 强制性操作, 命令式操作"
imperative pain,,[医] 强迫性[疼]痛
imperative rules of law,,[经] 强制性的法律规定
imperative sentence,,"[计] 必行句, 强制句子"
imperative statement,,[计] 强制语句
imperatived theory of law,,[法] 法律的命令说
imperatively,r. in an imperative and commanding manner,adv. 命令式地
imperativeness,n. the state of demanding notice or attention\nn. the quality of being insistent,n. 命令式之事
imperatives,n. a mood that expresses an intention to influence the listener's behavior\nn. some duty that is essential and urgent,n. 必要的事( imperative的复数形式 ); 祈使语气; 必须履行的责任
imperator,"n. A commander; a leader; an emperor; -- originally an\n   appellation of honor by which Roman soldiers saluted their general\n   after an important victory. Subsequently the title was conferred as a\n   recognition of great military achievements by the senate, whence it\n   carried wiht it some special privileges. After the downfall of the\n   Republic it was assumed by Augustus and his successors, and came to\n   have the meaning now attached to the word emperor.","n. 绝对统治者,古罗马皇帝,最高统治者"
imperatore,, [人名] 因佩拉托雷
imperatoria,,[医] 王草
imperatorial,a. Commanding; imperative; authoritative.\na. Of or pertaining to the title or office of imperator.,"a. 大将军的, 皇帝的, 至尊的"
imperatorin,,[化] 白茅苷; 前胡醚; 王草素\n[医] 王草素
imperceivable,a. Imperceptible.,a. <古>=imperceptible
imperceptibility,n. the property of being imperceptible by the mind or the senses,"n. 无法感知, 目所不见, 细微"
imperceptible,a. impossible or difficult to perceive by the mind or senses,"a. 不能感知的, 微细的"
imperceptibleness,,n. 不能感知
imperceptibly,r. in an imperceptible manner or to an imperceptible degree,"adv. 不感觉地, 微细地, 极微地"
imperception,n. Want of perception.,"n. 无感觉, 无知觉"
imperceptive,a. Unable to perceive.,"a. 无感觉的, 无知觉能力的"
imperceptiveness,, 知觉缺乏
impercipience,,"n. (=imperception)无感觉, 无知觉"
impercipient,"a. Not perceiving, or not able to perceive.","a. 无知觉的, 认识不足的"
imperence,,"n. <英><非规范>冒失, 无礼(行为)"
imperf,,abbr. imperfect 有缺点的; imperforate 无孔的
imperfect,a. not perfect; defective or inadequate,"a. 不完美的, 不完整的, 减弱的, 未完成过去时的\nn. 未完成体"
imperfect albumin,,[医] 不完全白蛋白
imperfect competition,,[经] 不完全竞争
imperfect contact,,[计] 不良接点
imperfect crystal,,"[化] 缺陷晶体\n[医] 非完美晶体, 不完全晶体"
imperfect debugging,,"[计] 不完全的故障排除, 不完全的排错"
imperfect earth,,[化] 接地不良
imperfect elastic collision,,[化] 非完全弹性碰撞
imperfect fungus,, 半知菌
imperfect gas,,[化] 非理想气体; 真实气体; 实际气体
imperfect gift,,[法] 不完善赠与
imperfect independent state,,[法] 不完全独立国
imperfect lubricated friction,,[机] 不完善润滑摩擦
imperfect market,,[经] 不完全市场
imperfect neutrality,,[法] 不完全中立
imperfect oligopoly,,[经] 少数生产者控制的不完全市场
imperfect ownership,,[法] 不完全的所有权
imperfect packing,,"[经] 不完备的包装, 有缺点的包装"
imperfect real right,,[法] 不完全物权
imperfect self-defence,,"[法] 准正当防卫, 正当防卫过当"
imperfect tense,, 未完成时
imperfect trust,,[法] 不完全的信托
imperfect usufruct,,[法] 不完全用益权
imperfectcontact,,不良接触
imperfectibility,n. The state or quality of being imperfectible.,n. imperfectible的变形
imperfectible,s. capable of being made imperfect,a. 不可能完善的
imperfection,n. the state or an instance of being imperfect,"n. 不完美, 缺点\n[化] 缺陷; 疵点; 毛病"
imperfections,n the state or an instance of being imperfect,n. 不合格折贴（imperfection的复数）
imperfectivation,,未 完成体化
imperfective,n aspect without regard to the beginning or completion of the action of the verb,"a. 未完成体的, 未完成体动词的"
imperfective aspect,, 未完成体
imperfectly,r. in an imperfect or faulty way,"adv. 不完全地, 有缺点地, 不完备地"
imperfectness,n the state or an instance of being imperfect,"n. 不完全, 缺点, 不完备"
imperfects,," 处理品, 瑕疵品（imperfect的复数形式）"
imperforable,"a. Incapable of being perforated, or bored through.","a. 无孔的, 闭锁的；无齿孔的 (imperforate的变形)"
imperforate,s. not perforated; having no opening,"a. 无孔的, 无齿孔的, 闭锁的\n[医] 不通的, 无孔的, 闭锁的"
imperforate anus,,[医] 肛门闭锁
imperforate hymen,,"[医] 无孔处女膜, 处女膜闭锁"
imperforated,a. Not perforated; having no opening or aperture.,"a. (=imperforate)未穿孔的, 闭锁的"
imperforation,n. The state of being without perforation.,"n. 封闭之状态, 无孔的东西"
imperia,n the domain ruled by an emperor or empress; the region over which imperial dominion is exercised\nn supreme authority; absolute dominion,"n. (=imperium)统帅权, [律]统治权,(包括用国家力量推行法律的权力)司法权"
imperial,n. a small tufted beard worn by Emperor Napoleon III\nn. a piece of luggage carried on top of a coach\na. relating to or associated with an empire\na. of or belonging to the British Imperial System of weights and measures,"a. 帝王的, 宗主国的, 至尊的, 壮丽的\nn. 特等品"
imperial beard,,[网络] 皇家胡子
Imperial capacity unit,,[网络] 帝国能力单位
imperial chanceller,,[法] 帝国首相
imperial decree,, 诏谕
imperial elephant,,[网络] 皇家大象
imperial enactment,,[法] 诏书
imperial envoy,,[法] 钦差大臣
imperial gallon,,[化] 英国加仑(合4.546升)\n[医] 加仑(英制容量单位4.546升)\n[经] 英加仑(=4.546升)
imperial green,,"[化] 翡翠绿; 巴黎绿\n[医] 巴黎绿, 乙酰亚砷酸铜"
imperial household,,[法] 皇室
imperial Japanese morning glory,,[网络] 帝国日本牵手荣耀
imperial mammoth,,[网络] 帝王猛犸；帝王猛獁；帝国猛犸
