word,definition,translation
masculonucleus,,"[医] 雄胚质, 雄性原核"
masdevallia,,[网络] 三尖兰；归在三尖兰属
mase,n. & v. See Maze.,"vi.[物]激射微波,产生并放大微波"
Masefield,n. English poet (1878-1967),梅斯菲尔德(姓氏)
maser,n. an acronym for microwave amplification by stimulated emission of radiation; an amplifier that works on the same principle as a laser and emits coherent microwave radiation,n. 微波激射器\n[电] 微射
maser amplifier,,[电] 脉射放大器
masera,, [地名] [意大利] 马塞拉
Maserati,,n. 玛萨拉蒂（女子名）\n玛莎拉蒂（汽车品牌）
masering,,n. 【物理学】 微波激射，微波激射器，脉泽 [参较 laser]
masers,plural of maser\nn. an acronym for microwave amplification by stimulated emission of radiation; an amplifier that works on the same principle as a laser and emits coherent microwave radiation,(maser 的复数) n. 微波激射器\n[电] 微射
masertree,,栓皮械
maseru,n. the capital of Lesotho; located in northwestern Lesotho,n. 马塞鲁（莱索托首都）
mash,n. a mixture of mashed malt grains and hot water; used in brewing\nn. mixture of ground animal feeds,"n. 碎麦芽, 饲料, 糊状物\nvt. 调情, 捣碎"
mash note,,[美国俚语](求爱的)肉麻的恭维信
mash up,,"捣烂,压碎,压扁"
mash-back,,[化] 发酵桶
mash-up,,n. mash-up: 集锦歌 （由若干不同类型歌曲中选取精华结合写成新歌）
Masha,,玛莎（人名）
Masham,,n. (英国)马沙姆杂交羊
mashburn,, [人名] 马什伯恩
mashed,"v to compress with violence, out of natural shape or condition\nv talk or behave amorously, without serious intentions\nv reduce to small pieces or particles by pounding or abrading",a. 捣烂的；被捣成糊状的；捣碎的
mashed potato,, 洋芋泥
mashed potatoes,, 马铃薯泥
mashek,, [人名] 马谢克
mashenka,, [电影]玛申卡
masher,n. a kitchen utensil used for mashing (e.g. potatoes),"n. 捣碎者, 捣碎器, 调情求爱者"
mashers,plural of masher\nn. a kitchen utensil used for mashing (e.g. potatoes),"(masher 的复数) n. 捣碎者, 捣碎器, 调情求爱者"
mashes,"n a mixture of mashed malt grains and hot water; used in brewing\nn mixture of ground animal feeds\nv to compress with violence, out of natural shape or condition\nv talk or behave amorously, without serious intentions\nv reduce to small pieces or particles by pounding or abrading",n. 麦芽浆；糊状物（mash的复数）
Mashhad,n the holy city of Shiite Muslims; located in northeastern Iran,马什哈德[伊朗东北部城市](即麦什德)
mashhammer,,大鎚
mashi,, [地名] [尼日利亚] 马希
mashie,n middle-distance iron,n. [高尔夫]5号铁头球棍
mashie niblick,, [高尔夫球] 6号铁头球棒 [亦作 number six iron]
mashies,,n. 5号铁头球棍( mashie的名词复数 )
mashiko,, [地名] [日本] 益子
mashing,"v to compress with violence, out of natural shape or condition\nv talk or behave amorously, without serious intentions\nv reduce to small pieces or particles by pounding or abrading",n. 打浆；淀粉糖化
mashing kettle,,[化] 芽浆锅; 麦芽浆煮锅
mashing tub,,[化] (发酵)芽浆桶; 糖化桶
mashlock,,"低级面粉面包, 次粉面包"
Mashona,,马绍那人
mashonaland,, [地名] [津巴布韦] 马绍纳兰（地区）
mashpee,, [地名] [美国] 马什皮
Mashriq,,[网络] 马什里克；昔兰尼加倾向于同马什里克
mashru,,棉背丝绸
mashua,,[网络] 块茎金莲花
mashup,, 混搭
mashy,"a. Produced by crushing or bruising; resembling, or consisting\n   of, a mash.",n. [高尔夫]5号铁头球棍
masi,, [地名] [挪威] 马西
masicotite,,"(=massicottite, massicot)铅黄"
masiello,,n. (Masiello)人名；(意)马谢洛；(西)马谢略
masiff,,"地块, 古地块, 山岳岩体"
masin,, [地名] [印度尼西亚] 马辛
Masini's sign,,[医] 马西尼氏征(小儿神经不稳的指趾伸展征)
Masinissa,,"马西尼萨(约公元前240～前148, 北非努米迪亚国王)[亦作 Massinissa]"
masion,,n. 大宅邸
masioversion malposition,,"[医] 近中错位, 偏中错位"
masius,, [人名] 马修斯
masjid,n (Islam) a Muslim place of worship,n. (=masque)伊斯兰教寺院
mask,n. a covering to disguise or conceal the face\nn. activity that tries to conceal something\nn. a protective covering worn over the face\nv. put a mask on or cover with a mask,"n. 面具, 假面具, 掩饰, 石膏面模\nvt. 戴面具, 掩饰, 使模糊\nvi. 化装, 戴面具, 掩饰, 参加化装舞会\n[计] 屏蔽; 掩码"
mask artwork,,[计] 掩模原图
mask bit,,[计] 屏蔽位
mask bus,,[计] 屏蔽总线
mask data,,"[计] 屏蔽数据, 分离数据"
mask detection,,"[计] 掩码检查, 掩模检查"
mask etch,,"[计] 掩蔽腐蚀, 掩模刻蚀"
mask extractor,,[电] 罩式摘取器
mask field,,[计] 屏蔽字段
mask generation system,,[计] 掩模生成系统
mask manufacture,,[计] 掩模制造
mask matching,,"[计] 掩模匹配, 屏蔽符合"
mask microphone,,[电] 掩蔽微音器
mask of pregnancy,, 妊娠面斑
mask off,,[计] 屏蔽
mask off code,,"[计] 屏蔽码, 掩码"
mask off command,,[计] 屏蔽命令
mask operand,,[计] 屏蔽操作数
mask overlap,,"[计] 屏蔽重叠, 掩模重叠"
mask pattern,,[计] 掩模图
mask pitch,,[计] 屏蔽距
mask processing,,"[计] 掩模加工, 掩模处理"
mask program,,"[计] 掩模程序, 屏蔽程序"
mask programming chip,,[计] 掩模可编程序片
mask register,,[计] 屏蔽寄存器
mask set,,[计] 一套掩模
mask tape,,[计] 屏蔽带
mask word,,[计] 屏蔽字
mask-like face,,[医] 假面样面容
mask-making,,[计] 掩模制备
maskable,,[计] 可屏蔽的
maskable interrupt,,[计] 可屏蔽中断
maskalonge,,n. [鱼]北美狗鱼
maskanda,,[网络] 面具
maskanonge,,n. [鱼]北美狗鱼
maskant,,[计] 保护层
masked,s. having markings suggestive of a mask,"a. 戴假面具的, 隐现的, 伪装的\n[医] 掩蔽的, 隐蔽的"
masked appendicitis,,[医] 隐性阑尾炎
masked ball,,假面舞会
masked carbanion,,[化] 掩蔽碳负离子
masked diabetes,,[医] 隐蔽性糖尿病
masked diffusion,,[计] 掩摸扩散
masked element,,[化] 掩蔽元素
masked epilepsy,,"[医] 假面性癫痫, 隐性癫痫"
masked fat,,"[医] 隐性脂肪, 结合脂肪"
masked gout,,[医] 隐匿性痛风
masked group,,[化] 掩蔽团; 掩蔽原子团
masked hyperthyroidism,,[医] 掩蔽性甲状腺机能亢进
masked off,,[计] 掩蔽掉
masked radical,,[化] 掩蔽基
masked ROM,,[计] 带掩摸的只读存储器
masked segment,,[计] 屏蔽部分
masked shrew,,[网络] 中鼩鼱
masked state,,[计] 屏蔽状态
masked tone,,[电] 被蔽者
masked virus,,"[医] 隐性病毒, 潜伏性病毒"
Maskell,,n. (Maskell)人名；(英)马斯克尔
Maskelyne,,"马斯基林(①姓氏 ②Nevil, 1732-1811, 英国天文学家, 航海历的发明者)"
maskelynite,,长石玻璃质; 熔料长石; 陨玻长石
masker,n a participant in a masquerade,"n. 戴假面具的人, 参加假面舞会的人"
maskers,plural of masker\nn a participant in a masquerade,"(masker 的复数) n. 戴假面具的人, 参加假面舞会的人"
Maskil,,[网络] 训诲诗；训悔诗；有文化的
masking,n. the blocking of one sensation resulting from the presence of another sensation,"[计] 屏蔽, 掩蔽, 掩模\n[化] 掩蔽; 隐蔽"
masking agent,,[化] (分析)掩蔽剂; (皮革)蒙囿剂
masking andiogram,,[电] 掩蔽声音图
masking compound,,[化] 掩蔽化合物
masking effect,,"[计] 掩蔽效应, 屏蔽效应\n[化] (皮革)掩蔽效应; 蒙囿作用"
masking index,,[化] 掩蔽指数
masking interrupt,,[计] 屏蔽中断
masking methed,,[电] 掩蔽法
masking of sound,,[电] 声的掩蔽
masking operation,,[计] 屏蔽操作
masking paper,, 复面纸，遮蔽纸
masking piece,, 遮盖（性）道具
masking ratio (M.R.),,[化] 掩蔽比(金属络合物总浓度对游离金属离子浓度的比)
masking reagent,,[化] 掩蔽剂; 掩蔽试剂
masking smoke composition,,[化] 遮蔽发烟剂
masking tape,,"n. 作画或喷漆时盖住不需颜色或油漆部分的护条, 遮蔽胶带"
masking tone,,[电] 掩蔽电
masking voltage,,[电] 掩蔽电压
maskinonge,n. The muskellunge.,n. [鱼]北美狗鱼
maskirovka,,[网络] 军队伪装
maskless,,"[计] 无掩模的, 无屏蔽的"
masklike,," [医]假面具样的, 面具样的"
masks,n a covering to disguise or conceal the face\nn activity that tries to conceal something\nn a party of guests wearing costumes and masks\nn a protective covering worn over the face\nv hide under a false appearance\nv put a mask on or cover with a mask\nv make unrecognizable\nv cover with a sauce\nv shield from light,"n. 遮罩, 面罩；口罩（mask的复数形式）"
Maslin,"n. A mixture composed of different materials\nn. A mixture of metals resembling brass.\nn. A mixture of different sorts of grain, as wheat and rye.\nn. A vessel made of maslin, 1 (a).\na. Composed of different sorts; as, maslin bread, which is\n   made of rye mixed with a little wheat.","[英](小麦和黑麦等的)混合粉, 混合粉面包, 谷类和豆类间种的庄稼, 混合物"
masling,, [人名] 马斯林
Maslins,"plural of Maslin\nn. A mixture composed of different materials\nn. A mixture of metals resembling brass.\nn. A mixture of different sorts of grain, as wheat and rye.\nn. A vessel made of maslin, 1 (a).\na. Composed of different sorts; as, maslin bread, which is\n   made of rye mixed with a little wheat.","(Maslin 的复数) [英](小麦和黑麦等的)混合粉, 混合粉面包, 谷类和豆类间种的庄稼, 混合物"
masloff,,马斯洛夫厚呢
Maslow,,n. 马斯洛（姓氏）
MASM,,宏汇编
maso,, [地名] [加纳] 马索
masochism,n. sexual pleasure obtained from receiving punishment (physical or psychological),"n. 被虐待狂, 受虐狂\n[医] 受虐狂"
masochist,n. someone who obtains pleasure from receiving punishment,"n. 被虐待狂, 受虐待者\n[医] 受虐狂者"
masochistic,a. deriving pleasure or sexual gratification from being abused or dominated,"a. 性受虐狂者的, 受虐狂者的"
masochistically,r. in a masochistic manner,adv. masochistic的变形
masochists,n. someone who obtains pleasure from receiving punishment,n. 受虐狂者；被虐待狂；性受虐狂者
masohi,, [地名] [印度尼西亚] 马索希
mason,n. American Revolutionary leader from Virginia whose objections led to the drafting of the Bill of Rights (1725-1792)\nn. English film actor (1909-1984)\nn. English writer (1865-1948)\nn. a craftsman who works with stone or brick,"n. 泥瓦匠, 共济会会员\nvt. 用砖瓦砌成"
Mason and Dixon line,,[网络] 梅逊狄克逊分界线
Mason and Dixon's line,,[网络] 迪克逊线
mason bee,, 石巢蜂
Mason City,,[网络] 梅森城；麦孙城；梅森市
mason jar,,n. 有金属螺盖的玻璃瓶
mason wasp,, 红切叶蜂
mason's level,, 泥瓦工水准器
Mason's splint,,[医] 梅森氏夹(肘关节切除后用)
mason's trowel,,[网络] 梅森的t刀
Mason-Dixon Line,,梅森—狄克森线(美国宾夕法尼亚州与马里兰州之间的分界线)[亦作Mason and Dixon's line]
masone,, [地名] [意大利] 马索内
masonic,a. of or relating to stonemasons or masonry\na. of or relating to Freemasons or Freemasonry,a. 共济会会员的
masonics,plural of masonic\na. of or relating to stonemasons or masonry\na. of or relating to Freemasons or Freemasonry,(masonic 的复数) a. 共济会会员的
masonite,n. a type of fiberboard,n. 梅森奈特纤维板\n[电] Masonite公司的注册名
masonries,plural of masonry\nn. structure built of stone or brick by a mason\nn. the craft of a mason,(masonry 的复数) n. (建筑物的)砖石部分
masonry,n. structure built of stone or brick by a mason\nn. the craft of a mason,n. (建筑物的)砖石部分
masons,n. American Revolutionary leader from Virginia whose objections led to the drafting of the Bill of Rights (1725-1792)\nn. English film actor (1909-1984)\nn. English writer (1865-1948),"n. 石匠, 砖瓦匠( mason的复数形式 )"
masons' lung,,[医] 肺石末沉着病
masonville,, [地名] [美国] 梅森维尔
masonwork,,"n. 石工(工程),砖瓦工(工程), 砖石建筑物"
masora,"n. A Jewish critical work on the text of the Hebrew\n   Scriptures, composed by several learned rabbis of the school of\n   Tiberias, in the eighth and ninth centuries.","n. [犹太教]马所拉(意为“传统”); 《圣经》马所拉本(6～10世纪一些犹太教学者根据《圣经》编写)[亦作Masorah, Massorah, Massora]"
Masorah,n a vast body of textual criticism of the Hebrew Scriptures including notes on features of writing and on the occurrence of certain words and on variant sources and instructions for pronunciation and other comments that were written between AD 600 and 900 by Jewish scribes in the margins or at the end of texts,[希伯来语]传统
Masorete,n a scholar who is expert on the Masorah (especially one of the Jewish scribes who contributed to the Masorah),n. (犹太教)马所拉学士
Masoreth,,[网络] 马索雷斯
masoretic,a. Alt. of Masoretical,a. 马所拉的（圣经抄本）
Masorite,n a scholar who is expert on the Masorah (especially one of the Jewish scribes who contributed to the Masorah),n. (犹太教)马所拉学士
Masoud,,[网络] 马苏德；马苏特
masout,,[化] 黑油; 重油; 柴油; 铺路油
maspero,, [人名]马斯佩罗
Masqat,n a port on the Gulf of Oman and capital of the sultanate of Oman,<阿拉伯>=Muscat
masque,n a party of guests wearing costumes and masks,"n. 假面剧, 假面剧剧本, 化装舞会"
masquer,n a participant in a masquerade,n. (尤指参加假面舞会的)戴面具者
masquerade,n. a party of guests wearing costumes and masks\nn. making a false outward show\nv. take part in a masquerade\nv. pretend to be someone or something that you are not,"n. 化装舞会, 伪装\nvi. 参加化装舞会, 伪装, 假装"
masquerade ball,, 假面舞会
masquerade costume,,[网络] 化装舞会服装
masquerade party,,[网络] 魔幻面具；舞会
masqueraded,imp. & p. p. of Masquerade,v. 假装（是）( masquerade的过去式和过去分词 ); 假扮; 乔装
masquerader,n. a participant in a masquerade,"n. 参加化装舞会者, 伪装者\n[计] 冒充程序"
masquerades,n a party of guests wearing costumes and masks\nn a costume worn as a disguise at a masquerade party\nn making a false outward show\nv take part in a masquerade\nv pretend to be someone or something that you are not,"n. 化装舞会( masquerade的名词复数 ); 伪装物, 掩饰\nv. 假装（是）( masquerade的第三人称单数 ); 假扮; 乔装"
